,Unnamed: 0,YEAR,STATEFIP,Inc_F,Inc_M,Agelt30,Child,Child5,White,Black,AmIndian_AlaskaNative,Chinese,Japanese,SEX,Prop_F,College,Mar,Constr,GWG,party_simplified,state,Year_imp,Pay_Transp,Empt,GDP_pc,GWG_calc,log_GDP,DEMOCRAT
331,76,2016,29,16197.7637473105,26093.891573489476,24.58467073471835,41.36009311840852,11.657437127438186,87.8804980423971,7.661105428379951,0.36683009417657225,0.40915664350463826,0.03879933688406053,28351,48.05826954957497,56.55885153962823,57.46887235018165,6.289019787661811,62.07492547323562,REPUBLICAN,MISSOURI,,0,60.75067669350676,49433.95,37.925074526764384,10.808392714093523,0
332,77,2016,30,14371.825770547945,23044.008989726022,21.960616438356166,36.986301369863014,11.365582191780822,90.8818493150685,0.3424657534246575,5.864726027397261,0.14982876712328766,0.0642123287671233,4672,47.28167808219178,59.99571917808219,61.57962328767123,10.530821917808218,62.36686410318405,REPUBLICAN,MONTANA,,0,64.07689200172338,43704.98,37.63313589681595,10.685217333400939,0
333,78,2016,31,15559.57766939919,24802.73425339836,24.094635259935664,40.37563557123586,12.566151291895817,92.57030196119125,2.2102313998132197,0.8301338590847774,0.21791013800975406,0.010376673238559718,9637,47.89872366919166,60.381861575178995,61.46103559198921,8.07305177959946,62.73331605473008,REPUBLICAN,NEBRASKA,2012.0,1,68.76101176879101,61988.78,37.266683945269925,11.034708679908656,0
334,79,2016,32,16948.24495654254,28387.20277489833,23.020492783669564,40.594848895622356,10.661031815644685,69.3086675703692,6.9452196794514,1.7382983813093056,1.6824814608085479,0.5661430507933977,12541,46.54333785184595,53.943066741089226,52.101108364564226,5.789012040507137,59.70382179229436,DEMOCRAT,NEVADA,2013.0,1,59.07547554336192,52004.2,40.29617820770563,10.859079763532675,1
335,80,2016,33,18516.22787299803,30566.490587243607,21.78982860354032,38.0865411632481,8.850800786737848,95.20932846305142,0.80078673784771,0.1685866816521495,0.44956448440573193,0.07024445068839562,7118,48.10339983141332,63.97864568699073,59.216071930317504,5.816240516999157,60.57688507010176,DEMOCRAT,NEW HAMPSHIRE,2015.0,1,64.97952658864295,58918.12,39.42311492989824,10.983903962396088,1
336,81,2016,34,24209.56789978653,40040.17710947946,20.88718947195571,46.015623167327405,11.046470712425814,74.03176241525722,9.638978160407234,0.20877806188275588,2.0244434539867227,0.15717000164207465,42629,48.16204930915574,65.27715874170165,58.34994956485022,4.949682141265336,60.46318884552323,DEMOCRAT,NEW JERSEY,2013.0,1,60.75616120836857,64848.72,39.53681115447678,11.079812451693204,1
337,82,2016,35,16523.277031349968,23571.223288547662,23.685220729366602,40.87012156110045,11.669865642994242,71.20921305182341,1.8298144593730006,14.35700575815739,0.3198976327575176,0.08957133717210493,7815,49.072296865003196,59.00191938579655,51.11964171465131,6.935380678182981,70.09936153537683,DEMOCRAT,NEW MEXICO,,0,52.2098104948257,42894.63,29.900638464623164,10.666501922255911,1
338,83,2016,36,22432.606036199784,33314.66308949814,23.271911971179485,42.05531187757812,10.494236985600628,71.8194582004593,11.630514045646992,0.3330467244963485,3.665690745436933,0.20788210581308025,91879,49.17228093470761,64.16156031302039,53.575898736381546,5.22426234504076,67.33553323332652,DEMOCRAT,NEW YORK,2016.0,1,62.43069818685114,78983.13,32.664466766673485,11.27698956434153,1
339,84,2016,37,17491.88372717508,28066.08158789832,23.37764052989617,41.13184747583244,11.195399212316506,74.82098102398854,17.26861797350519,1.1680988184747583,0.48782670963122093,0.05146795560329395,44688,48.17400644468314,62.49328678839957,57.89473684210526,5.93671679197995,62.323925313169916,REPUBLICAN,NORTH CAROLINA,,0,57.326151405036235,51791.52,37.676074686830084,10.854981708282486,0
340,85,2016,38,14697.393999504093,27368.43540788495,24.91941482767171,36.17654351599306,12.496900570295066,92.7597322092735,1.0662038184973965,3.0498388296553434,0.049590875278948676,0.049590875278948676,4033,45.499628068435406,61.86461691048847,62.16216216216216,8.851971237292338,53.70198836894314,REPUBLICAN,NORTH DAKOTA,,0,76.27209653570758,68918.93,46.29801163105685,11.140686165274685,0
341,86,2016,39,16905.67125139277,27226.083073045094,24.021407565711364,40.28165926900104,10.846256415876669,87.52260397830018,8.22328164100316,0.13699380787988383,0.43838018521562827,0.08036970062286518,54747,48.30401665844704,56.45971468756279,55.824063419000126,5.04319871408479,62.09365925328443,REPUBLICAN,OHIO,,0,59.54723601081094,53568.13,37.90634074671557,10.888709580668186,0
342,87,2016,40,14782.08448,25526.1536,25.6704,42.7584,12.7424,75.4368,4.8704,8.4544,0.2304,0.0448,15625,46.5216,52.6592,57.984,8.032,57.909564878587894,REPUBLICAN,OKLAHOMA,,0,58.21893449398355,46156.11,42.09043512141211,10.739784625533835,0
343,88,2016,41,17705.06088650755,28084.004979163285,23.477837311251825,39.22714726416626,10.970395626995725,86.72403528711371,1.29350002706067,1.3638577691183633,0.9525355847810791,0.34096444227959083,18477,47.92985874330248,64.04178167451425,56.578448882394326,6.445851599285598,63.043219439833045,DEMOCRAT,OREGON,2019.0,0,59.862051645249,51646.31,36.956780560166955,10.852174029594881,1
344,89,2016,42,18037.637927841475,28494.14818930249,23.05166927622607,41.28154620603734,10.476960115830765,89.48768456319343,5.453137363839924,0.16162432446083136,0.6246106705725878,0.04882401468087614,59397,48.361028334764384,55.859723555061706,57.09547620250181,6.165294543495463,63.30295542792648,REPUBLICAN,PENNSYLVANIA,,0,59.37953631349744,56835.74,36.69704457207352,10.947920632182086,0
345,90,2016,44,20526.782168580885,28628.758029978588,24.858867043021217,37.72629939653494,7.903445590811758,85.73097138407631,4.8471870741678025,0.2919992213354098,0.6618649016935955,0.05839984426708195,5137,49.23106871715009,64.10356239050029,52.287327233794045,5.197586139770294,71.69986957550265,DEMOCRAT,RHODE ISLAND,,0,59.88763641313801,54257.41,28.300130424497365,10.901494851936912,1
346,91,2016,45,16458.094089264174,25770.519625127585,24.812099842256657,39.3105688039343,10.332188920849958,74.60796139927623,20.766447063190128,0.34796325508026354,0.3247657047415793,0.041755590609631625,21554,49.09529553679131,58.75475549781943,55.79938758467106,5.38647118864248,63.864036614988095,REPUBLICAN,SOUTH CAROLINA,,0,54.40397208883039,43386.45,36.135963385011905,10.677902459358622,0
347,92,2016,46,15191.290398126464,22121.466042154567,24.355971896955502,39.81264637002342,14.05152224824356,90.14051522248243,1.2646370023419204,5.597189695550352,0.117096018735363,0.0234192037470726,4270,47.65807962529274,58.00936768149883,61.63934426229508,8.665105386416862,68.6721683326865,REPUBLICAN,SOUTH DAKOTA,,0,69.1592961851028,56961.37,31.32783166731351,10.950128597762905,0
348,93,2016,47,16420.729847121995,26497.55805602107,23.96114778207189,40.09371045521392,10.831423783303123,82.97137384999488,12.483327063169055,0.27702725811416257,0.20862546598720885,0.08208215055234447,29239,48.01121789390882,55.98002667669893,57.7208522863299,5.461883101337255,61.97072882114393,REPUBLICAN,TENNESSEE,,0,59.4149664793693,50626.54,38.029271178856064,10.832231223699255,0
349,94,2016,48,17695.131297876447,31344.66623037748,24.46743352882445,44.431859179272905,12.32349165596919,77.9237668537676,9.301349979444067,0.541166402376098,0.8792905266513965,0.08893587387886263,119187,46.40438974049183,58.13133982733016,57.676592245798616,7.31120004698499,56.45340476054368,REPUBLICAN,TEXAS,,0,59.766682486649024,56519.57,43.54659523945632,10.942342228843126,0
350,95,2016,49,13218.706055045872,31034.173944954127,31.412844036697248,46.88440366972477,16.300917431192662,90.32660550458715,0.6825688073394496,0.9688073394495413,0.5211009174311927,0.30091743119266057,13625,44.22018348623853,62.95045871559633,63.94128440366973,6.0697247706422015,42.594032238435375,REPUBLICAN,UTAH,,0,63.50160844690023,51872.29,57.40596776156463,10.856540015204537,0
351,96,2016,50,17713.621881574993,22359.143372407576,20.61917643522693,38.14247069431921,9.347760745416291,96.51337541328525,0.6311992786293958,0.24045686804929367,0.3306281935677788,0.06011421701232342,3327,49.98497144574692,60.50495942290352,60.685302073940484,7.905019537120529,79.22316873478519,DEMOCRAT,VERMONT,2005.0,1,69.47495539475244,50768.07,20.776831265214817,10.83502289264333,1
352,97,2016,51,22445.15375423708,35437.65283975907,23.49842709781257,41.695320311166384,11.47365084010047,73.73619138195917,14.863316019216231,0.23898358816787377,1.0168995537347283,0.1316848342965835,41007,48.22347404101739,66.51303435998732,58.19981954300485,5.6014826736898575,63.33702137590465,DEMOCRAT,VIRGINIA,,0,61.25985741152728,58973.28,36.66297862409535,10.98483973895019,1
353,98,2016,53,19246.978884039167,34426.728441665684,23.711218591482837,40.57449569423145,11.837914356494043,79.57119263890527,2.7633596791317685,1.613188628052377,1.781290550902442,0.5603397428335496,33908,46.58192756871535,64.7310369234399,58.148519523416304,7.145806299398372,55.90708079233314,DEMOCRAT,WASHINGTON,2018.0,0,59.09191843627658,66798.69,44.09291920766686,11.109438748554,1
354,99,2016,54,15235.132118129151,25384.213649851637,22.325844284301258,41.34520276953511,11.2618341104988,94.64462342800621,2.7695351137487636,0.07065140596297867,0.1695633743111488,0.0423908435777872,7077,48.254910272714426,53.271160096085914,58.626536668079694,7.0368800339126745,60.01813697395426,REPUBLICAN,WEST VIRGINIA,,0,48.581095645957426,38736.84,39.98186302604574,10.564546364196746,0
355,100,2016,55,16533.653356282273,25731.74354561101,22.244406196213426,39.407917383821,10.72289156626506,93.00860585197934,2.478485370051635,0.7882960413080895,0.26506024096385544,0.027538726333907058,29050,47.80378657487091,55.734939759036145,60.79173838209983,7.187607573149742,64.25391783877922,REPUBLICAN,WISCONSIN,,0,63.33777187511363,54404.22,35.746082161220784,10.904197003364775,0
356,101,2016,56,14316.352429296592,28354.74981870921,22.73386511965192,38.97751994198695,12.726613488034808,92.60333575054388,0.8701957940536621,2.828136330674402,0.0725163161711385,0.0725163161711385,2758,45.902828136330676,59.06453952139231,61.421319796954315,10.913705583756345,50.49013841007437,REPUBLICAN,WYOMING,,0,68.02815240848673,61406.15,49.50986158992563,11.025265271985718,0
357,102,2017,1,16192.701934304716,27463.88333248718,22.87658018987663,41.29562877595573,10.854444839315631,76.01665228207341,19.876123267502667,0.5127684418947048,0.21323044118393664,0.07615372899426309,19697,47.95654160532061,58.018987663095906,58.67390973244657,6.021221505813068,58.959986605937395,REPUBLICAN,ALABAMA,,0,54.32181171380255,44119.1,41.0400133940626,10.69464807424732,0
358,103,2017,2,17746.22577354641,28817.415844950698,26.283577014620878,39.986399183951036,13.634818089085345,60.863651819109144,1.8701122067324039,23.359401564093847,0.20401224073444407,0.13600816048962938,2941,45.97075824549473,54.09724583475008,52.159129547772864,8.398503910234615,61.58160006097789,REPUBLICAN,ALASKA,,0,61.500061404917524,71763.05,38.4183999390221,11.181124998616529,0
359,104,2017,4,18464.293985423337,29409.23949322253,24.926776105169946,41.11436550643689,11.320754716981131,78.5028267829167,3.6101083032490973,5.2721204277637765,0.7560792861521695,0.19412846536339487,29362,47.162999795654244,60.75199237109189,53.23888018527348,6.055445814317825,62.7839900099372,REPUBLICAN,ARIZONA,,0,53.06407922262038,46875.01,37.2160099900628,10.755239976606022,0
360,105,2017,5,15741.992289156626,24046.78875502008,24.46586345381526,42.88353413654618,12.112449799196787,81.76706827309236,11.140562248995984,0.5943775100401606,0.3614457831325301,0.0321285140562249,12450,48.28915662650602,51.76706827309237,59.77510040160642,6.650602409638554,65.46401039045298,REPUBLICAN,ARKANSAS,,0,54.63129878106633,40742.7,34.53598960954701,10.61503196151703,0
361,106,2017,6,21898.14214999745,34694.49212136333,24.524985399431852,43.78072498199736,11.206999200512579,61.40346898158911,4.314397010710864,0.8431473721812398,4.695429313404739,0.8295390756564586,176363,46.684395252972564,63.52976531358618,53.94442144894337,6.261517438464984,63.11705637135857,DEMOCRAT,CALIFORNIA,1984.0,1,59.863851002286985,69315.2,36.88294362864143,11.14641949734666,1
362,107,2017,8,20219.633656681945,33286.732189176706,24.80545784031553,39.28152648971325,11.150197207120776,87.68432647550013,2.863944853071812,0.8705539565789007,0.5756315957787016,0.21675016878086914,28143,46.91042177450876,68.47884020893295,56.877376256973314,6.861386490423906,60.74382291950072,DEMOCRAT,COLORADO,2008.0,1,66.94424363066254,62126.81,39.25617708049928,11.036932897783373,1
363,108,2017,9,24981.641782667262,41077.07678491244,21.699595868881904,41.468343062415805,9.88437359676695,82.44836102379884,7.52694207453974,0.21890435563538393,1.3695554557700942,0.12348450830713965,17816,49.57341715312079,66.78828019757522,56.55029187247418,4.97867085765604,60.816503358980476,DEMOCRAT,CONNECTICUT,2015.0,1,64.33014182770569,75990.97,39.183496641019524,11.238369796419839,1
364,109,2017,10,22449.37469467513,31219.24767953102,21.421592574499268,40.54714215925745,10.600879335613092,76.30679042501221,15.046409379579872,0.4396678065461651,1.1480214948705423,0.024425989252564728,4094,49.85344406448461,61.309233023937466,55.691255495847585,5.691255495847582,71.90876258492969,DEMOCRAT,DELAWARE,2016.0,1,61.05317440930662,71847.64,28.09123741507032,11.182303044760346,1
366,111,2017,12,18606.36679362647,28945.19111581889,21.37432106556084,39.33988415857204,9.901737621419395,79.67591444862636,12.194902075680062,0.24903653287056862,0.5735728291000879,0.11606680038764057,88742,48.54860156408465,60.691667981339165,53.98345766378941,6.104212210678146,64.28137482035096,REPUBLICAN,FLORIDA,,0,57.671896229262316,47794.11,35.71862517964903,10.774657689129802,0
367,112,2017,13,19100.636337713044,30449.17401127465,23.911469872118275,42.56947947969905,11.612450371800215,67.854087608853,23.93779201123078,0.36850994757507294,0.5856675952532409,0.09870802167189453,45589,48.06641953102722,60.60672530654325,56.72420978744873,5.854482440939701,62.72957135270896,REPUBLICAN,GEORGIA,,0,58.824457755765536,55161.95,37.27042864729104,10.918028682986515,0
368,113,2017,15,19285.7047361684,29083.67088607595,24.26397383018063,41.9854928175224,10.510595932299815,26.809842127720096,1.6356137107097142,0.17067273503057886,3.9396956336225286,12.459109657232258,7031,46.62210211918646,61.541743706442894,54.61527520978524,6.954913952496089,66.3111091158771,DEMOCRAT,HAWAII,,0,64.57573944617724,61211.64,33.688890884122905,11.022092646493867,1
369,114,2017,16,13745.263445263445,26012.542997543,24.583674583674583,43.63909363909364,14.127764127764127,92.32869232869233,0.34125034125034126,1.6107016107016108,0.20475020475020475,0.17745017745017744,7326,46.08244608244608,57.04340704340704,62.503412503412505,9.636909636909637,52.840906198835484,REPUBLICAN,IDAHO,,0,58.60711907870062,41705.88,47.15909380116452,10.638397405040557,0
370,115,2017,17,19949.89409415308,32846.96857198978,23.883650887186537,42.26085248477706,11.36973744516467,80.4769855300203,8.207293917370523,0.1784194329863157,1.0164997053624043,0.1227656648988411,61092,48.10449813396189,62.83310417075886,56.07935572579061,5.339487985333595,60.73587597719848,DEMOCRAT,ILLINOIS,2003.0,1,61.20886145134392,64685.01,39.26412402280152,11.077284768947337,1
371,116,2017,18,16013.15996687265,26944.641332738734,25.31056889851564,41.05243040071351,11.384340956870739,89.13805185704275,6.055297190545964,0.21341657641587564,0.42364783079569346,0.07326240682933044,31394,47.53137542205517,54.29062878256992,57.15423329298592,5.946996241319997,59.429850147665796,REPUBLICAN,INDIANA,,0,58.59829110120161,53024.92,40.570149852334204,10.878517270709445,0
372,117,2017,19,16096.413014858002,24656.95617829603,24.04237978810106,39.790608739263995,13.014858002633064,94.58341169832612,1.535953858692245,0.3448059682778509,0.13792238731114037,0.06269199423233653,15951,48.15372076985769,57.57005830355464,60.8049652059432,7.497962510187449,65.28142767689495,REPUBLICAN,IOWA,,0,65.59832988414414,58387.72,34.71857232310506,10.974860872733045,0
373,118,2017,20,15766.85474701535,26849.83712336555,24.701534963047187,40.50596930073905,12.414724275156338,89.63189312109152,3.3754974417282546,0.9025014212620808,0.3695281409891984,0.03553155201819216,14072,46.82347924957362,59.82802728823195,60.73763501989767,6.779420125071063,58.72234782867473,REPUBLICAN,KANSAS,,0,65.75918996651198,56661.26,41.27765217132527,10.944846011047591,0
